,state,city,status
10011,TX,COLLEGE STATION,13242
10012,TX,COLLEYVILLE,521
10013,TX,COLLIN,2
10014,TX,COLONIA,1
10015,TX,COLONY,1
10016,TX,COLORADO CITY,3
10017,TX,COLUMBUS,2
10018,TX,COMFORT,1
10019,TX,COMMERCE,63
10020,TX,CONROE,151
10021,TX,CONVERSE,6
10022,TX,COPPELL,1408
10023,TX,COPPERAS COVE,3
10024,TX,CORINTH,1
10025,TX,CORPUS CHRISTI,423
10026,TX,CORPUS CHRISTIE,1
10027,TX,CORPUS CHRITI,1
10028,TX,CORSICANA,24
10029,TX,COTULLA,5
10030,TX,COVE,1
10031,TX,CRANE,2
10032,TX,CROCKETT,5
10033,TX,CROSBY,28
10034,TX,CROWLEY,4
10035,TX,CUERO,4
10036,TX,CYPRESS,52
10037,TX,D/FW,1
10038,TX,D/FW AIRPORT,50
10039,TX,DALALS,1
10040,TX,DALHART,2
10041,TX,DALLA,1
10042,TX,DALLAS,31689
10043,TX,DALLAS T,1
10044,TX,"DALLAS,",3
10045,TX,DALLAS/FORT WORTH AIRPORT,2
10046,TX,DALLASA,1
10047,TX,DALLAS`,1
10048,TX,DALLLAS,1
10049,TX,DALLS,3
10050,TX,DANBURY,1
10051,TX,DAYTON,85
10052,TX,DE SOTO,2
10053,TX,DECATUR,20
10054,TX,DEER PARK,42
10055,TX,DEL RIO,13
10056,TX,DEL VALLE,12
10057,TX,DELEON,4
10058,TX,DENISON,7
10059,TX,DENTON,267
10060,TX,DENVER,1
10061,TX,DENVER CITY,2
10062,TX,DESOTO,41
10063,TX,DEWEYVILLE,3
10064,TX,DFW AIRPORT,30
10065,TX,DIBOLL,2
10066,TX,DICKINSON,17
10067,TX,DILLEY,4
10068,TX,DIMMITT,7
10069,TX,DONNA,18
10070,TX,DRIFTWOOD,1
10071,TX,DUBLIN,1
10072,TX,DUMAS,8
10073,TX,DUNCANVILLE,5
10074,TX,DURANT,1
10075,TX,EAGLE PASS,23
10076,TX,EAST BERNARD,5
10077,TX,EAST HUMBLE,1
10078,TX,EASTLAND,1
10079,TX,EDGEWOOD,3
10080,TX,EDINBURG,286
10081,TX,EL PASO,697
10082,TX,ELGIN,20
10083,TX,ELKHART,1
10084,TX,ELMENDORF,1
10085,TX,ENNIS,15
10086,TX,EULESS,71
10087,TX,FAIRFIELD,1
10088,TX,FAIRLESS HILLS,1
10089,TX,FAIRVIEW,24
10090,TX,FALFURRIAS,2
10091,TX,FARMERS  BRANCH,1
10092,TX,FARMERS BENCH,1
10093,TX,FARMERS BRANCH,810
10094,TX,FARMERS BRANCH DALLAS,14
10095,TX,FARWELL,1
10096,TX,FERRIS,6
10097,TX,FLORENCE,1
10098,TX,FLORESVILLE,5
10099,TX,FLOWER  MOUND,1
10100,TX,FLOWER MOUND,624
10101,TX,FLOWERMOUND,4
10102,TX,FOR WORTH,1
10103,TX,FORESTBURG,4
10104,TX,FORNEY,8
10105,TX,FORT LEE,1
10106,TX,FORT STOCKTON,26
10107,TX,FORT WORTH,2551
10108,TX,FORTH WORTH,34
10109,TX,FORTWORTH,1
10110,TX,FRAMERS BRANCH,3
10111,TX,FREDERICKSBURG,5
10112,TX,FREEPORT,4
10113,TX,FREER,4
10114,TX,FREMONT,1
10115,TX,FRESCO,1
10116,TX,FRIENDSWOOD,17
10117,TX,FRIONA,3
10118,TX,FRISCO,8537
10119,TX,"FRISCO,",1
10120,TX,"FRISCO,DALLAS",28
10121,TX,FRSICO,3
10122,TX,FT WORTH,3
10123,TX,FT. WORTH,33
10124,TX,FULSHEAR,6
10125,TX,GAINESVILLE,104
10126,TX,GALENA PARK,7
10127,TX,GALVESTON,708
10128,TX,GARDEN RIDGE,1
10129,TX,GARDENDALE,1
10130,TX,GARLAND,418
10131,TX,GATESVILLE,4
10132,TX,GEORGETOWN,46
10133,TX,"GEORGETOWN,",2
10134,TX,GIDDINGS,24
10135,TX,GILMER,3
10136,TX,GLADEWATER,1
10137,TX,GLEN ROSE,3
10138,TX,GLENN HEIGHTS,1
10139,TX,GOLDTHWAITE,1
10140,TX,GONZALES,11
10141,TX,GRAHAM,4
10142,TX,GRANBURY,8
10143,TX,GRAND PRAIRE,1
10144,TX,GRAND PRAIRIE,185
10145,TX,"GRAND PRAIRIE, TX",1
10146,TX,GRANDBURY,3
10147,TX,GRAPEVINE,433
10148,TX,GREENVILLE,26
10149,TX,GREGORY,20
10150,TX,GROVES,3
10151,TX,GUN BARREL CITY,1
10152,TX,GUTHRIE,1
10153,TX,HALLETTSVILLE,2
10154,TX,HALLSVILLE,1
10155,TX,HALTOM CITY,41
10156,TX,HALTON CITY,1
10157,TX,HAMILTON,2
10158,TX,HAMLIN,1
10159,TX,HAMSHIRE,1
10160,TX,HARDIN,1
10161,TX,HARGILL,1
10162,TX,HARKER HEIGHTS,2
10163,TX,HARLINGEN,73
10164,TX,HARRIS,1
10165,TX,"HARRIS AREA-713, HOUSTON",1
10166,TX,HASKELL,1
10167,TX,HAWKINS,2
10168,TX,HEARNE,2
10169,TX,HELOTES,2
10170,TX,HEMPSTEAD,2
10171,TX,HENDERSON,4
10172,TX,HENRIETTA,1
10173,TX,HEREFORD,7
10174,TX,HERNDON,1
10175,TX,HIDALGO,27
10176,TX,HIDEAWAY,3
10177,TX,HIGHLAND,1
10178,TX,HIGHLAND VILLAGE,13
10179,TX,HIGHLANDS,1
10180,TX,HILLSBORO,14
10181,TX,HITCHCOCK,16
10182,TX,HOCKLEY,12
10183,TX,HOLLYWOOD PARK,1
10184,TX,HONDO,4
10185,TX,HORSESHOE BAY,1
10186,TX,HOSUON,1
10187,TX,HOSUTON,5
10188,TX,HOUSSTON,1
10189,TX,HOUSTAN,3
10190,TX,HOUSTON,50886
10191,TX,HOUSTON TX,2
10192,TX,"HOUSTON,",1
10193,TX,"HOUSTON, TX",1
10194,TX,HOUSTONG,1
10195,TX,HOUSTTON,1
10196,TX,HOUSTYON,2
10197,TX,HUDSON,1
10198,TX,HUMBLE,82
10199,TX,HUNSTVILLE,1
10200,TX,HUNTINGTON,1
10201,TX,HUNTSVILLE,81
10202,TX,HUOSTON,1
10203,TX,HURST,22
10204,TX,HUSTON,1
10205,TX,HUTTO,7
10206,TX,INGLESIDE,2
10207,TX,IRIVING,4
10208,TX,IRVIN,3
10209,TX,IRVINE,3
10210,TX,IRVING,38435
10211,TX,"IRVING,",10
10212,TX,ITASCA,1
10213,TX,JACKSONVILLE,54
10214,TX,JARRELL,1
10215,TX,JASPER,16
10216,TX,JEFFERSON,3
10217,TX,JERSEY VILLAGE,5
10218,TX,JEWETT,7
10219,TX,JOSHUA,1
10220,TX,JOURDANTON,1
10221,TX,JUSTIN,4
10222,TX,KARNES CITY,1
10223,TX,KATY,1870
10224,TX,KAUFMAN,4
10225,TX,KEENE,10
10226,TX,KELLER,26
10227,TX,KEMAH,7
10228,TX,KENEDY,1
10229,TX,KENNARD,1
10230,TX,KERMIT,4
10231,TX,KERRVILLE,31
10232,TX,KERVILLE,1
10233,TX,KETY,2
10234,TX,KILEEN,3
10235,TX,KILGORE,16
10236,TX,KILLEEN,19
10237,TX,KINGSVILLE,113
10238,TX,KINGWOOD,184
10239,TX,KNIPPA,1
10240,TX,KOUNTZE,5
10241,TX,KYLE,24
10242,TX,LA FERIA,1
10243,TX,LA GRANGE,7
10244,TX,LA JOYA,19
10245,TX,LA MARQUE,4
10246,TX,LA PORTE,210
10247,TX,LAGO VISTA,2
10248,TX,LAGRANGE,7
10249,TX,LAKE DALLAS,7
10250,TX,LAKE JACKSON,5
10251,TX,LAKE WORTH,1
10252,TX,LAKEWAY,12
10253,TX,LAKEWOOD,1
10254,TX,LAMARQUE,1
10255,TX,LAMESA,3
10256,TX,LAMPASAS,2
10257,TX,LANCASTER,22
10258,TX,LANTANA,2
10259,TX,LAPORTE,1
10260,TX,LAREDO,237
10261,TX,LAS COLINAS,14
10262,TX,LAVON,2
10263,TX,LEAGUE CITY,54
10264,TX,LEANDER,21
10265,TX,LEESVILLE,4
10266,TX,LEON VALLEY,11
10267,TX,LEVELLAND,21
10268,TX,LEWISVILLE,1801
10269,TX,LEWSIVILLE,1
10270,TX,LEWSVILLE,3
10271,TX,LIBERTY,32
10272,TX,LIBERTY HILL,1
10273,TX,LINCOLN,1
10274,TX,LITTLE ELM,3
10275,TX,LIVE OAK,2
10276,TX,LIVERPOOL,1
10277,TX,LIVINGSTON,11
10278,TX,LOCKHART,2
10279,TX,LOCKNEY,8
10280,TX,LOLITA,91
10281,TX,LONGVEW,1
10282,TX,LONGVIEW,144
10283,TX,LOS FRESNOS,4
10284,TX,LOTT,1
10285,TX,LUBBOCK,924
10286,TX,LUCAS,1
10287,TX,LUFKIN,33
10288,TX,LULING,1
10289,TX,LUMBERTON,2
10290,TX,LYTLE,7
10291,TX,MAGNOLIA,66
10292,TX,MANOR,3
10293,TX,MANSFIELD,41
10294,TX,MANVEL,8
10295,TX,MARBEL FALLS,1
10296,TX,MARBLE FALLS,5
10297,TX,MARFA,5
10298,TX,MARFAT,1
10299,TX,MARSHALL,72
10300,TX,MATHIS,2
10301,TX,MC ALLEN,3
10302,TX,MC KINNEY,43
10303,TX,MCAALLEN,1
10304,TX,MCALLEN,268
10305,TX,MCGREGOR,6
10306,TX,MCKINNEY,737
10307,TX,MCKINNNEY,10
10308,TX,MEADOWS PLACE,5
10309,TX,MEDINA,1
10310,TX,MELISSA,1
10311,TX,MEMPHIS,4
10312,TX,MERCEDES,4
10313,TX,MESQUITE,139
10314,TX,MIDLAND,130
10315,TX,MIDLOTHIAN,4
10316,TX,MILLSAP,2
10317,TX,MINERAL WELLS,20
10318,TX,MISSION,41
10319,TX,MISSOURI,2
10320,TX,MISSOURI CITY,131
10321,TX,MONAHANS,2
10322,TX,MONMOUTH JUNCTION,5
10323,TX,MONROE,1
10324,TX,MONT BELVIEU,7
10325,TX,MONTEREY PARK,1
10326,TX,MONTGOMERY,31
10327,TX,MOODY,3
10328,TX,MOUNT PLEASANT,52
10329,TX,MOUNTAIN VIEW,1
10330,TX,MS RR3-64,1
10331,TX,MT. ENTERPRISE,3
10332,TX,MT. VERNON,3
10333,TX,MUENSTER,4
10334,TX,MULESHOE,7
10335,TX,MURPHY,9
10336,TX,NACODOCHES,1
10337,TX,NACOGDOCHES,42
10338,TX,NASH,1
10339,TX,NASHVILLE,1
10340,TX,NASSAU BAY,2
10341,TX,NATALIA,1
10342,TX,NAVASOTA,101
10343,TX,NAVSOTA,1
10344,TX,NEDERLAND,5
10345,TX,NEVADA,1
10346,TX,NEW BRAUNFELS,31
10347,TX,NEW CANEY,6
10348,TX,NEWARK,4
10349,TX,NEWTON,36
10350,TX,NORTH RICHARDS HILL,2
10351,TX,NORTH RICHLAND HILLS,19
10352,TX,O'DONNELL,1
10353,TX,OAK RIDGE,1
10354,TX,OCEANSIDE,1
10355,TX,ODESSA,244
10356,TX,OLATHE,1
10357,TX,OLNEY,4
10358,TX,ORANGE,5
10359,TX,ORLANDO,1
10360,TX,OVERLAND PARK,1
10361,TX,OZONA,2
10362,TX,P.O. BOX 869,1
10363,TX,PALACIOS,1
10364,TX,PALESTINE,7
10365,TX,PALMVIEW,1
10366,TX,PALNO,3
10367,TX,PALO ALTO,16
10368,TX,PAMPA,7
10369,TX,PANO,1
10370,TX,PARIS,7
10371,TX,PASADENA,235
10372,TX,PASEDENA,1
10373,TX,PATTISON,2
10374,TX,PEARLAND,294
10375,TX,PEARSALL,12
10376,TX,PECOS,31
10377,TX,PERRYTON,8
10378,TX,PEWAUKEE,1
10379,TX,PFLUGERVILLE,58
10380,TX,PHARR,93
10381,TX,PILOT POINT,5
10382,TX,PINEHURST,2
10383,TX,PITTSBURG,2
10384,TX,PITTSBURGH,1
10385,TX,PLAINS,2
10386,TX,PLAINVIEW,21
10387,TX,PLANO,181133
10388,TX,"PLANO,",1
10389,TX,PLANOI,1
10390,TX,PLEASANTON,22
10391,TX,POINT COMFORT,134
10392,TX,PORT ARTHUR,102
10393,TX,PORT LAVACA,27
10394,TX,PORT NECHES,1
10395,TX,PORTER,2
10396,TX,PORTLAND,7
10397,TX,POTEET,1
10398,TX,POWDERLY,1
10399,TX,PRAIRIE VIEW,76
10400,TX,PREMONT,1
10401,TX,PRESIDIO,59
10402,TX,PROGRESO,8
10403,TX,PROGRESSO,1
10404,TX,PROSPER,2
10405,TX,PURCHASE,1
10406,TX,QUANAH,6
10407,TX,RANCHO CUCAMONGA,1
10408,TX,RANGER,4
10409,TX,RAYMONDVILLE,5
10410,TX,RED OAK,3
10411,TX,RENO,3
10412,TX,RHOME,3
10413,TX,RICAHRDSON,1
10414,TX,RICHARDON,1
10415,TX,RICHARDSON,14431
10416,TX,RICHLAND HILLS,1
10417,TX,RICHMOND,94
10418,TX,RICHWOOD,1
10419,TX,RIESEL,1
10420,TX,RIO GRAND CITY,1
10421,TX,RIO GRANDE,1
10422,TX,RIO GRANDE CITY,9
10423,TX,RIO VISTA,1
10424,TX,ROANOKE,7
10425,TX,ROBSTOWN,2
10426,TX,ROCKDALE,1
10427,TX,ROCKPORT,2
10428,TX,ROCKWALL,54
10429,TX,ROLLINGWOOD,1
10430,TX,ROMA,1
10431,TX,ROSENBERG,8
10432,TX,ROSHARON,10
10433,TX,ROUND  ROCK,1
10434,TX,ROUND ROCK,6002
10435,TX,ROWLETT,7
10436,TX,ROWLETT TX 75089-3498,1
10437,TX,SACHSE,1
10438,TX,SAFFORD,2
10439,TX,SAGINAW,7
10440,TX,SALADO,4
10441,TX,SAN  ANTONIO,1
10442,TX,SAN ANGELO,73
10443,TX,SAN ANOTNIO,1
10444,TX,SAN ANTANIO,1
10445,TX,SAN ANTIONIO,1
10446,TX,SAN ANTONIO,5198
10447,TX,SAN AUGUSTINE,8
10448,TX,SAN BENITO,6
10449,TX,SAN DIEGO,4
10450,TX,SAN JOSE,2
10451,TX,SAN JUAN,5
10452,TX,SAN LEON,1
10453,TX,SAN MARCOS,162
10454,TX,SAN RAMON,1
10455,TX,SANTA FE,4
10456,TX,SANTE FE,1
10457,TX,SANTO,2
10458,TX,SCHERTZ,8
10459,TX,SEABROOK,12
10460,TX,SEAGOVILLE,3
10461,TX,SEALY,50
10462,TX,SEGUIN,8
10463,TX,SELMA,12
10464,TX,SEMINOLE,3
10465,TX,SEYMOUR,2
10466,TX,SHALLOWATER,1
10467,TX,SHAMROCK,1
10468,TX,SHENANDOAH,8
10469,TX,SHENNADOAH,3
10470,TX,SHEPHERD,1
10471,TX,SHERMAN,38
10472,TX,SILSBEE,8
10473,TX,SKILLMAN,1
10474,TX,SMITHVILLE,1
10475,TX,SNYDER,26
10476,TX,SOUTH HOUSTON,16
10477,TX,SOUTH LAKE,33
10478,TX,SOUTH PADRE ISLAND,4
10479,TX,SOUTHALKE,1
10480,TX,SOUTHLAKE,1238
10481,TX,SPEARMAN,3
10482,TX,SPICEWOOD,3
10483,TX,SPLENDORA,24
10484,TX,SPRING,615
10485,TX,SPRING BRANCH,1
10486,TX,STAFFORD,1200
10487,TX,STAMFORD,1
10488,TX,STANTON,1
10489,TX,STEPHENVILLE,56
10490,TX,STONEWALL,1
10491,TX,SUAGR LAND,1
10492,TX,SUGAR  LAND,2
10493,TX,SUGAR LAND,1902
10494,TX,"SUGAR LAND,",1
10495,TX,SUGARLAND,277
10496,TX,SUGER LAND,1
10497,TX,SUITE #8026,3
10498,TX,SUITE 101,1
10499,TX,SUITE 600,1
10500,TX,SULPHUR SPRINGS,2
10501,TX,SUNNYVALE,16
10502,TX,SWEENY,4
10503,TX,SWEETWATER,8
10504,TX,SYNDER,3
10505,TX,TACOMA,1
10506,TX,TAFT,1
10507,TX,TAHOKA,3
10508,TX,TAYLOR,133
10509,TX,TEMPLE,162
10510,TX,TERELL,1
10511,TX,TERRELL,17
10512,TX,TEXARANA,1
10513,TX,TEXARKANA,38
10514,TX,TEXAS,5
10515,TX,TEXAS CITY,7
10516,TX,THE  WOODLANDS,4
10517,TX,THE COLONY,129
10518,TX,THE WOODLANDS,1361
10519,TX,THE WOODLANS,1
10520,TX,TOMBALL,165
10521,TX,TRINITY,3
10522,TX,TROPHY CLUB,4
10523,TX,TROY,1
10524,TX,TULLAHOMA,1
10525,TX,TULSA,1
10526,TX,TUSCOLA,1
10527,TX,TYLER,375
10528,TX,UNITED STATES OF AMERICA,1
10529,TX,UNIVERSAL CITY,5
10530,TX,UVALDE,2
10531,TX,"UVALDE,",1
10532,TX,VALLEY VIEW,3
10533,TX,VAN ALSTYNE,1
10534,TX,VAN HORN,5
10535,TX,VAN VLECK,3
10536,TX,VENUS,2
10537,TX,VERNON,10
10538,TX,VICTORIA,58
10539,TX,VIDOR,2
10540,TX,VINTON,7
10541,TX,VOLENTE,1
10542,TX,W. LAKE HILLS,1
10543,TX,WACO,223
10544,TX,WADSWORTH,3
10545,TX,WALLER,27
10546,TX,WASE LAKE HILLS,1
10547,TX,WASHINGTON,2
10548,TX,WATAUGA,1
10549,TX,WAXAHACHIE,14
10550,TX,WEATHERFORD,11
10551,TX,WEBSTER,71
10552,TX,WEIMAR,2
10553,TX,WESLACO,68
10554,TX,WEST LAKE HILLS,1
10555,TX,WEST UNIVERSITY PLACE,1
10556,TX,WESTLAKE,40
10557,TX,WHARTON,17
10558,TX,WHICHITA FALLS,1
10559,TX,WHITE SETTLEMENT,1
10560,TX,WHITEHOUSE,4
10561,TX,WICHITA FALLS,130
10562,TX,WILLIS,18
10563,TX,WILLOW PARK,2
10564,TX,WIMBERLEY,3
10565,TX,WINDCREST,2
10566,TX,WINNIE,3
10567,TX,WOBURN,1
10568,TX,WODEN,2
10569,TX,WOLFFORTH,5
10570,TX,WOODLANDS,6
10571,TX,WOODVILLE,4
10572,TX,WOODWAY,1
10573,TX,WYLIE,14
10574,TX,YANTIS,2
10575,UT,ALPINE,1
10576,UT,AMERICAN FORK,42
10577,UT,BLUFFDALE,9
10578,UT,BOUNTIFUL,8
10579,UT,BRIGHAM CITY,1
10580,UT,CANYON POINT,1
10581,UT,CEDAR CITY,5
10582,UT,CEDAR HILLS,4
10583,UT,CENTERVILLE,10
10584,UT,CLEARFIELD,6
10585,UT,COTTONWOOD HEIGHTS,7
10586,UT,DALLAS,1
10587,UT,DANIELS,2
10588,UT,DRAPER,192
10589,UT,DUCHESNE,2
10590,UT,EDEN,1
10591,UT,EPHRAIM,7
10592,UT,FAMINGTON,1
10593,UT,FARMINGTON,64
10594,UT,FORK,1
10595,UT,HANKSVILLE,1
10596,UT,HEBER,1
10597,UT,HEBER CITY,24
10598,UT,HERRIMAN,2
10599,UT,HIGHLAND,11
10600,UT,HOLLADAY,16
10601,UT,HURRICANE,3
10602,UT,HYDE PARK,1
10603,UT,KANAB,1
10604,UT,KEARNS,3
10605,UT,LA SAL,3
10606,UT,LAYTON,34
10607,UT,LEHI,481
10608,UT,LINDON,77
10609,UT,LOGAN,196
10610,UT,MAGNA,1
10611,UT,MIDVALE,151
10612,UT,MILFORD,6
10613,UT,MONA,1
10614,UT,MOUNT PLEASANT,9
10615,UT,MURRAY,112
10616,UT,NEPHI,2
10617,UT,NORTH LOGAN,8
10618,UT,NORTH PLYMOUTH,1
10619,UT,NORTH SALT LAKE,12
10620,UT,OGDEN,96
10621,UT,OREM,222
10622,UT,PARK CITY,60
10623,UT,PAYSON,1
10624,UT,PETERSBORO,7
10625,UT,PHOENIX,1
10626,UT,PLEASANT GROVE,55
10627,UT,PLYMOUTH,1
10628,UT,POVO,1
10629,UT,PRICE,3
10630,UT,PROVE,3
10631,UT,PROVIDENCE,2
10632,UT,PROVO,579
10633,UT,RANDLETT,1
10634,UT,RIVER HEIGHTS,3
10635,UT,RIVERDALE,3
10636,UT,RIVERTON,2
10637,UT,ROY,5
10638,UT,SAINT GEORGE,19
10639,UT,SALE LAKE CITY,1
10640,UT,SALT LAKE,9
10641,UT,SALT LAKE  CITY,1
10642,UT,SALT LAKE CITY,3119
10643,UT,SAN ANTONIO,1
10644,UT,SANDY,287
10645,UT,SNOWBIRD,3
10646,UT,SOUTH JORDAN,702
10647,UT,SOUTH JORDON,1
10648,UT,SOUTH SALT LAKE,1
10649,UT,SOUTH SALT LAKE CITY,3
10650,UT,SPANISH FORK,12
10651,UT,SPRINGVILLE,12
10652,UT,ST GEORGE,10
10653,UT,ST. GEORGE,15
10654,UT,TAYLORSVILLE,4
10655,UT,TOOELE,13
10656,UT,VERNAL,7
10657,UT,VINEYARD,3
10658,UT,WEST JORDAN,35
10659,UT,WEST JORDON,1
10660,UT,WEST VALLEY,5
10661,UT,WEST VALLEY CITY,38
10662,UT,WOODLAND HILLS,1
10663,UT,WOODS CROSS,13
10664,VA,20175,1
10665,VA,ABINGDON,2
10666,VA,ACCOMAC,13
10667,VA,ACCOMACK,2
10668,VA,AFTON,7
10669,VA,AHBURN,1
10670,VA,ALDE,1
10671,VA,ALDIE,86
10672,VA,"ALDIE,",6
10673,VA,ALEANDRIA,1
10674,VA,ALEXANDIRA,1
10675,VA,ALEXANDRA,2
10676,VA,ALEXANDRIA,983
10677,VA,ALEXNDRIA,1
10678,VA,ALPHARETTA,1
10679,VA,ALTON,2
10680,VA,AMHERST,2
10681,VA,ANNANDALE,116
10682,VA,ANNNADALE,1
10683,VA,APPOMATTOX,1
10684,VA,ARLINGTON,3013
10685,VA,"ARLINGTON, VA 22209",12
10686,VA,ASBURN,14
10687,VA,ASHBRUN,1
10688,VA,ASHBURN,5784
10689,VA,ASHLAND,30
10690,VA,BASKING RIDGE,1
10691,VA,BEALETON,1
10692,VA,BEDFORD,6
10693,VA,BENTONVILLE,1
10694,VA,BETHESDA,1
10695,VA,BIG STONE GAP,4
10696,VA,BLACKBURG,1
10697,VA,BLACKSBURG,902
10698,VA,BLOOMFIELD,1
10699,VA,BLUEFIELD,4
10700,VA,BOYDTON,19
10701,VA,BRAMBLETON,2
10702,VA,BRIDGEWATER,6
10703,VA,BRISTOL,5
10704,VA,BRISTOW,5
10705,VA,BROADLANDS,119
10706,VA,BROOKNEAL,1
10707,VA,BUCHANAN,1
10708,VA,BURKE,27
10709,VA,BURKEVILLE,1
10710,VA,CAMP HILL,1
10711,VA,CARSON,1
10712,VA,CATAWBA,2
10713,VA,CEDAR BLUFF,1
10714,VA,CENTERVILLE,35
10715,VA,CENTREVILLE,678
10716,VA,CHANITLLY,44
10717,VA,CHANTILLY,7346
10718,VA,CHANTILY,57
10719,VA,CHARLES CITY,9
10720,VA,CHARLOTTESVILLE,1014
10721,VA,"CHARLOTTESVILLE, VA  22903",2
10722,VA,CHARLOTTEVILLE,93
10723,VA,CHATHAM,7
10724,VA,CHESAPEAKE,105
10725,VA,CHESEAPEAKE,14
10726,VA,CHESPEAKE,2
10727,VA,CHESTER,32
10728,VA,CHESTERFIELD,10
10729,VA,CHILHOWIE,2
10730,VA,CHRISTIANSBURG,3
10731,VA,CLARKSVILLE,1
10732,VA,CLEAR BROOK,3
10733,VA,CLIFTON,214
10734,VA,CLOVERDALE,3
10735,VA,COLLEGEVILLE,2
10736,VA,COLLINSVILLE,15
10737,VA,COLONIAL HEIGHTS,34
10738,VA,COLUMBIA,3
10739,VA,COVINGTON,1
10740,VA,COVNINGTON,1
10741,VA,CROZET,2
10742,VA,CULPEPER,126
10743,VA,CUMBERLAND,5
10744,VA,DALE CITY,2
10745,VA,DANVILLE,74
10746,VA,DINWIDDIE,1
10747,VA,DOSWELL,1
10748,VA,DUBLIN,44
10749,VA,DUFFIELD,2
10750,VA,DULLES,2870
10751,VA,DUMFRIES,8
10752,VA,DUNN LORING,11
10753,VA,EARLYSVILLE,2
10754,VA,EDINBURG,1
10755,VA,ELKWOOD,2
10756,VA,EMORY,9
10757,VA,EMPORIA,21
10758,VA,FAIFAX,1
10759,VA,FAIRFAX,8265
10760,VA,FAIRFAX STATION,85
10761,VA,"FAIRFAX,",78
10762,VA,FAIRFAX-RESTON,1
10763,VA,FALL CHURCH,1
10764,VA,FALLS CHURCH,5240
10765,VA,FALLS CHURCH CITY,3
10766,VA,"FALLS CHURCH,",1
10767,VA,FARIFAX,1
10768,VA,FARMVILLE,52
10769,VA,FIARFAX,1
10770,VA,FISHERSVILLE,6
10771,VA,FISHERVILLE,7
10772,VA,FLOYD,3
10773,VA,FOREST,25
10774,VA,FORT VALLEY,4
10775,VA,FRANKLIN,6
10776,VA,FREDERICKBURG,1
10777,VA,FREDERICKSBURG,111
10778,VA,FREDERICKSBURGH,1
10779,VA,FREDICKSBURG,7
10780,VA,FREDRICKSBURG,1
10781,VA,FRONT ROYAL,6
10782,VA,GAINESVILLE,33
10783,VA,GAINSVILLE,1
10784,VA,GAITHERSBURG,1
10785,VA,GALAX,1
10786,VA,GLADYS,1
10787,VA,GLEN ALLAN,30
10788,VA,GLEN ALLEN,2019
10789,VA,GLEN BURNIE,1
10790,VA,GLENNS,1
10791,VA,GLOUCESTER,1
10792,VA,GORDONSVILLE,3
10793,VA,GREAT FALLS,150
10794,VA,GRETNA,1
10795,VA,HAMPDEN-SYDNEY,4
10796,VA,HAMPTON,173
10797,VA,"HAMPTON,",1
10798,VA,HANOVER,1
10799,VA,HARNDON,1
10800,VA,HARRISONBURG,167
10801,VA,HAYMARKET,9
10802,VA,HENDERSON,1
10803,VA,HENRDON,1
10804,VA,HENRICO,85
10805,VA,HERDON,45
10806,VA,HERNDON,14752
10807,VA,"HERNDON,",5
10808,VA,HILLSVILLE,2
10809,VA,HOPEWELL,7
10810,VA,HOT SPRINGS,1
10811,VA,HOUSTON,1
10812,VA,IRVINGTON,1
10813,VA,JAMESVILLE,2
10814,VA,JETERSVILLE,1
10815,VA,KESWICK,3
10816,VA,KING GEORGE,7
10817,VA,"KING GEORGE,",1
10818,VA,KINGSTOWNE,1
10819,VA,LAKE RIDGE,4
10820,VA,LANSDOWNE,10
10821,VA,LAWRENCEVILLE,5
10822,VA,LEBANON,1
10823,VA,LEESBURG,344
10824,VA,LEXINGTON,33
10825,VA,LOCUST GROVE,4
10826,VA,LORTON,58
10827,VA,LOTTSBURG,1
10828,VA,LOVETTSVILLE,2
10829,VA,LOW MOOR,13
10830,VA,LURAY,6
10831,VA,LYNCHBURG,353
10832,VA,LYNDHURST,1
10833,VA,LYNNCHBURG,3
10834,VA,MACHIPONGO,13
10835,VA,MADISON,12
10836,VA,MADISON HEIGHTS,2
10837,VA,MANAKIN SABOT,4
10838,VA,MANAKIN-SABOT,4
10839,VA,MANASAS,1
10840,VA,MANASSAS,649
10841,VA,MANASSAS PARK,11
10842,VA,MANNAS,2
10843,VA,MANSSAS,1
10844,VA,MARION,1
10845,VA,MARSHALL,2
10846,VA,MARTINSVILLE,16
10847,VA,MASANASSAS,7
10848,VA,MATHEWS,1
10849,VA,MC LEAN,4
10850,VA,MCCLEAN,10
10851,VA,MCLEAN,3735
10852,VA,MCLEAN (TYSONS CORNER),12
10853,VA,"MCLEAN,",1
10854,VA,MECHANICSVILLE,26
10855,VA,MERRIFIELD,1
10856,VA,MIDDLEBURG,10
10857,VA,MIDDLETOWN,2
10858,VA,MIDLAND,1
10859,VA,MIDLOTHIAN,89
10860,VA,MILLWOOD,3
10861,VA,MONETA,1
10862,VA,MONTEREY,1
10863,VA,MOUNT CRAWFORD,1
10864,VA,MOUTH OF WILSON,1
10865,VA,N. CHESTERFIELD,1
10866,VA,NASSAWADOX,6
10867,VA,NEW PORT NEWS,1
10868,VA,NEWINGTON,2
10869,VA,NEWPORT NEWS,305
10870,VA,NEWPOT NEWS,1
10871,VA,NOKESVILLE,1
10872,VA,NORFOLK,582
10873,VA,NORTH CHESTERFIELD,30
10874,VA,NORTH TAZEWELL,1
10875,VA,NORTON,12
10876,VA,NORWALK,1
10877,VA,OAK HILL,38
10878,VA,OAKHILL,1
10879,VA,OAKTON,17
